42,97115,Ampliación Revolución,Colonia,Mérida,Yucatán,Mérida,97111,31,97111,,9,50,1866,Urbano,1
43,97115,Residencial San Angelo,Fraccionamiento,Mérida,Yucatán,Mérida,97111,31,97111,,21,50,1885,Urbano,1
44,97116,San Antonio Cucul,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,42,Urbano,1
45,97116,Privada San Antonio Cucul,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,1833,Urbano,1
46,97117,San Ramon Norte,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,43,Urbano,1
47,97117,San Ramon Sur,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,44,Urbano,1
48,97117,San Ramon Norte I,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,853,Urbano,1
49,97117,Villareal,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1882,Urbano,1
50,97117,Xaman-Kab,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1883,Urbano,1
51,97118,Plan de Ayala,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,46,Urbano,1
52,97118,Villas Del Sol,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,47,Urbano,1
53,97118,Ampliación Plan de Ayala (Villas del Sol),Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,1719,Urbano,1
54,97119,Benito Juárez Nte,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,48,Urbano,1
55,97119,Villas La Hacienda,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,49,Urbano,1
56,97119,Gonzalo Guerrero,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,1819,Urbano,1
57,97119,Villas del Rey,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1861,Urbano,1
58,97120,Campestre,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,50,Urbano,1
59,97120,Del Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,51,Urbano,1
60,97120,Tecnológico,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,54,Urbano,1
61,97120,Ampliación del Norte (1a. Ampliación),Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,1810,Urbano,1
62,97121,Centro Sct Yucatán,Gran usuario,Mérida,Yucatán,Mérida,97141,31,97141,,22,50,52,Urbano,1
63,97125,México,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,53,Urbano,1
64,97125,Privada Nuevo México,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,1831,Urbano,1
65,97127,Buenavista,Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,55,Urbano,1
66,97127,Montejo,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,56,Urbano,1
67,97128,México Norte,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,57,Urbano,1
68,97128,Privada Mediterráneo,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,1829,Urbano,1
69,97128,Residencial Colonia México,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1836,Urbano,1
70,97129,Emiliano Zapata Nte,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,58,Urbano,1
71,97130,Torremolinos,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,36,Urbano,1
72,97130,Diaz Ordaz,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,59,Urbano,1
73,97130,San Carlos,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,60,Urbano,1
74,97130,Vista Alegre,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,61,Urbano,1
75,97130,Residencial Palmerales de Altabrisa,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,193,Urbano,1
76,97130,Missan II,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,288,Urbano,1
77,97130,Residencial Altabrisa,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,319,Urbano,1
78,97130,Montecarlo,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,635,Urbano,1
79,97130,Vista Alegre,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,918,Urbano,1
80,97130,Vista Alegre Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,919,Urbano,1
81,97130,Altabrisa,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1043,Urbano,1
82,97130,San Remo,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,1731,Urbano,1
83,97130,Santa Rita Cholul,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,1877,Urbano,1
84,97133,Montecristo,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,62,Urbano,1
85,97133,Montevideo,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,64,Urbano,1
86,97133,Residencial Camara de Comercio Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,65,Urbano,1
87,97133,Monterreal,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,636,Urbano,1
88,97134,Maya,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,67,Urbano,1
89,97134,Paraíso Maya,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,105,Urbano,1
90,97134,Jose Maria Iturralde,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,619,Urbano,1
91,97135,Jardines de Mérida,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,68,Urbano,1
92,97136,Felipe Carrillo Puerto Nte,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,69,Urbano,1
93,97137,México Oriente,Colonia,Mérida,Yucatán,Mérida,97101,31,97101,,9,50,70,Urbano,1
94,97138,Jardines del Noreste,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,7,Urbano,1
95,97138,Los Álamos,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,66,Urbano,1
96,97138,Residencial Del Arco,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,71,Urbano,1
97,97138,La Florida,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,72,Urbano,1
98,97138,Los Pinos,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,73,Urbano,1
99,97138,Jardines Del Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,74,Urbano,1
100,97138,Jardines de Vista Alegre,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,618,Urbano,1
101,97138,Residencial Bancarios,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,650,Urbano,1
102,97138,San Pedro Cholul,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,683,Urbano,1
103,97138,Santa Maria,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,755,Urbano,1
104,97138,El Arco,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,778,Urbano,1
105,97138,Jardines de Vista Alegre II,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,788,Urbano,1
106,97138,Vista Alegre Lotificacion,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,836,Urbano,1
107,97138,Pinos Norte II,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,1010,Urbano,1
108,97139,Prado Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,75,Urbano,1
109,97139,San Antonio Cinta,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,76,Urbano,1
110,97139,Jardines del Norte de Prado Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97101,31,97101,,21,50,184,Urbano,1
111,97140,Lopez Mateos,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,77,Urbano,1
112,97140,San Luis,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,79,Urbano,1
113,97140,San Miguel,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,80,Urbano,1
114,97142,Unidad Habitacional CTM,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,648,Urbano,1
115,97142,Antonia Jimenez Trava,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,764,Urbano,1
116,97142,Antonia Jimenez Trava II,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,1814,Urbano,1
117,97142,San Vicente Oriente (La Isla),Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,1876,Urbano,1
118,97143,Polígono 108,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,82,Urbano,1
119,97143,Vicente Guerrero,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,83,Urbano,1
120,97143,Boulevares de Oriente,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,768,Urbano,1
121,97143,Itzimna 108,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,783,Urbano,1
122,97143,Luis Donaldo Colosio,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,856,Urbano,1
123,97143,Leandro Valle,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,895,Urbano,1
124,97143,Brisas Del Bosque,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,1008,Urbano,1
125,97144,Emiliano Zapata Ote,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,84,Urbano,1
126,97144,Las Brisas,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,85,Urbano,1
127,97144,Las Brisas Del Norte,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,86,Urbano,1
128,97144,Ampliación las Brisas,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,887,Urbano,1
129,97145,Las Palmas,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,87,Urbano,1
130,97145,Los Álamos Alemán,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,88,Urbano,1
131,97145,Pet-kanche,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,90,Urbano,1
132,97145,San Juan Grande,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,91,Urbano,1
133,97145,Noria II,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,1865,Urbano,1
134,97146,Nueva Alemán,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,92,Urbano,1
135,97146,Las Flores,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,792,Urbano,1
136,97147,Nuevo Yucatán,Fraccionamiento,Mérida,Yucatán,Mérida,97141,31,97141,,21,50,93,Urbano,1
137,97147,San Nicolás,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,94,Urbano,1
138,97148,Miguel Alemán,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,95,Urbano,1
139,97149,San Esteban,Colonia,Mérida,Yucatán,Mérida,97141,31,97141,,9,50,96,Urbano,1
140,97150,Industrial,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,97,Urbano,1
141,97150,Trava Quintero,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,106,Urbano,1
142,97155,Fenix,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,98,Urbano,1
143,97155,Lourdes Industrial,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,99,Urbano,1
144,97155,Villa Fontana,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,711,Urbano,1
145,97156,Los Reyes,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,100,Urbano,1
146,97157,Lázaro Cárdenas Ote,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,101,Urbano,1
147,97157,Nueva Mayapan,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,102,Urbano,1
148,97158,Chuminopolis,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,103,Urbano,1
149,97159,Máximo Ancona,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,78,Urbano,1
150,97159,Manuel Avila Camacho,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,107,Urbano,1
151,97159,Mayapan,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,108,Urbano,1
152,97159,Nueva Pacabtun,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,109,Urbano,1
153,97159,Nueva Mayapan,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,733,Urbano,1
154,97159,Lotificacion las Brisas,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,837,Urbano,1
155,97160,Del Parque,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,110,Urbano,1
156,97160,Pacabtun,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,111,Urbano,1
157,97160,Manuel Avila Camacho,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,797,Urbano,1
158,97160,Privada Del Autotransporte CTM,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,847,Urbano,1
159,97165,Melchor Ocampo,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,112,Rural,1
160,97165,Melchor Ocampo II,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,1825,Urbano,1
161,97166,Fidel Velázquez,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,113,Urbano,1
162,97166,Salvador Alvarado Oriente,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,114,Urbano,1
163,97166,Fidel Velázquez 2a Etapa,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,781,Urbano,1
164,97167,Emilio Portes Gil,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,116,Urbano,1
165,97167,Bosques de Oriente,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,888,Urbano,1
166,97167,Privada Emilio Portes Gil,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,1871,Urbano,1
167,97168,Madrid,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,23,Urbano,1
168,97168,Del Carmen,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,104,Urbano,1
169,97168,Cortes Sarmiento,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,115,Urbano,1
170,97168,Jardines de Miraflores,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,117,Urbano,1
171,97168,Cerillera,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,771,Urbano,1
172,97169,Esperanza,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,118,Urbano,1
173,97169,Wallis,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,119,Urbano,1
174,97170,Chichen-itza,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,120,Urbano,1
175,97170,Nueva Chichen-itza,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,121,Urbano,1
176,97173,Vergel I,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,122,Urbano,1
177,97173,Vergel II,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,123,Urbano,1
178,97173,Vergel III,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,124,Urbano,1
179,97173,Vergel IV,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,125,Urbano,1
180,97173,San Jose Vergel,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,126,Urbano,1
181,97173,Real San José,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,283,Urbano,1
182,97173,Misne III,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,1893,Urbano,1
183,97174,Villas La Macarena,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,127,Urbano,1
184,97174,Morelos Oriente,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,128,Urbano,1
185,97175,Amalia Solorzano,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,129,Urbano,1
186,97176,Unidad Habitacional Ricardo Flores Magón,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,132,Urbano,1
187,97176,Misné II,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,278,Urbano,1
188,97176,San Pablo Oriente,Colonia,Mérida,Yucatán,Mérida,97161,31,97161,,9,50,682,Urbano,1
189,97176,Vergel 65,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,859,Urbano,1
190,97176,San Antonio Kaua,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,911,Urbano,1
191,97176,El Vergel,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,1006,Urbano,1
192,97176,Aquaparque,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,1779,Urbano,1
193,97177,Azcorra,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,133,Urbano,1
194,97178,Benito Juárez Ote,Fraccionamiento,Mérida,Yucatán,Mérida,97161,31,97161,,21,50,134,Urbano,1
195,97179,Miraflores,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,136,Urbano,1
196,97179,Privada Miraflores,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,1830,Urbano,1
197,97180,Vicente Solis,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,137,Urbano,1
198,97189,Canto,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,139,Urbano,1
199,97189,San Jose,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,140,Urbano,1
200,97190,Morelos,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,141,Urbano,1
201,97190,Morelos Issste Fovissste,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,142,Urbano,1
202,97195,Nueva Kukulkan,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,144,Urbano,1
203,97195,San Antonio Kaua,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,145,Urbano,1
204,97195,San Antonio Kaua II,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,660,Urbano,1
205,97195,Miraflores II,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,901,Urbano,1
206,97195,San Antonio Kaua I,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,912,Urbano,1
207,97196,Salvador Alvarado Sur,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,146,Urbano,1
208,97196,Militar,Unidad habitacional,Mérida,Yucatán,Mérida,97002,31,97002,,31,50,860,Urbano,1
209,97196,Salvador Alvarado Sur II,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,1838,Urbano,1
210,97196,Ampliación Salvador Alvarado Sur,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,1846,Urbano,1
211,97198,Ampliación Granjas,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,151,Urbano,1
212,97198,Reparto Granjas,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,804,Urbano,1
213,97198,Kukulcan,Fraccionamiento,Mérida,Yucatán,Mérida,97002,31,97002,,21,50,1822,Urbano,1
214,97199,Maria Luisa,Colonia,Mérida,Yucatán,Mérida,97002,31,97002,,9,50,149,Urbano,1
215,97203,Cordeleros de Chuburna,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,152,Urbano,1
216,97203,El Prado,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,153,Urbano,1
217,97203,San Pedro Uxmal,Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,154,Urbano,1
218,97203,Tulias de Chuburna,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,220,Urbano,1
219,97203,Arcos del Sol,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,230,Urbano,1
220,97203,Aurea Residencial,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,281,Urbano,1
221,97203,Arekas,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,557,Urbano,1
222,97203,Brisas de Chuburna,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,567,Urbano,1
223,97203,Camara de La Construcción,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,568,Urbano,1
224,97203,Cocoteros,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,582,Urbano,1
225,97203,Del Bosque,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,589,Urbano,1
226,97203,El Conquistador,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,594,Urbano,1
227,97203,San Pablo,Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,681,Urbano,1
228,97203,Terranova,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,701,Urbano,1
229,97203,Villas Palma Real,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,710,Urbano,1
230,97203,Villas Del Prado,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,712,Urbano,1
231,97203,Vista Alegre de Chuburna,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,715,Urbano,1
232,97203,Privada Chuburna de Hidalgo (II),Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,844,Urbano,1
233,97203,Privada Chuburna Plus,Colonia,Mérida,Yucatán,Mérida,97201,31,97201,,9,50,846,Urbano,1
234,97203,Privada Palma Caribeña,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,848,Urbano,1
235,97203,Francisco de Montejo,Fraccionamiento,Mérida,Yucatán,Mérida,97201,31,97201,,21,50,872,Urbano,1
